1	 1:.143431457505077	 2:2.13476913210032E-02	 3:8.58491843750142E-04	 4:6.64284623692779E-04	 5:5.14010778888269E-04	 6:3.9773174237312E-04	 7:3.0775724048715E-04	 8:2.38136686066481E-04	 9:1.84265628197761E-04	 10:1.4258123053576E-04	 11:1.10326638233432E-04	 12:8.53686495635164E-05	 13:6.60566336927182E-05	 14:5.11133639464478E-05	 15:3.9550546673095E-05	 16:3.06034590832893E-05	 17:8.48397114894286E-02	 18:.137541187167657	 19:7.49758232758756E-02	 20:3.94928530705905E-02	 21:8.36504091369647E-03	 22:1.76075097857791E-02	 23:3.83937510625679E-02	 24:5.05489997227115E-02	 25:6.99594097898839E-02	 26:6.90706065336387E-02	 27:7.58136845434633E-02	 28:.077659311046741	 29:8.85799501943714E-02	 30:8.75856916262454E-02	 31:8.47858248017005E-02	 32:9.11189040715258E-02	 33:8.61350817700518E-02	 34:9.05800957785131E-02	 35:8.93744011034091E-02	 36:9.38314468924346E-02	 37:8.95216649166009E-02	 38:9.00668612489371E-02	 39:9.04705111762053E-02	 40:8.91725169411171E-02	 41:9.09353826848854E-02	 42:9.01834213643931E-02	 43:8.90660299304301E-02	 44:.10227207535038	 45:.117224215030859	 46:7.15362030556613E-02	 47:2.32072086267272E-02	 48:4.55043296039493E-02	 49:5.00142688134114E-04	 50:.031562789680366	 51:5.77547303508003E-02	 52:6.63486673597126E-02	 53:7.25219189690052E-02	 54:7.91342670118582E-02	 55:8.17771475130059E-02	 56:8.41980608018206E-02	 57:8.32116222476714E-02	 58:9.19649643408365E-02	 59:8.65813321137602E-02	 60:8.63007810183429E-02	 61:5.05257072841648E-02	 62:1.87606819164424E-02	 63:.06252094393115	 64:6.49150416249756E-02	 65:.092148198211286	 66:5.54303893488086E-02	 67:7.03273790807744E-02	 68:.219491058248651	 69:.298686124460189	 70:.237466588235844	 71:.110865342342677	 72:.03226103023298	 73:2.72601172252159E-02	 74:2.75128678878764E-02	 75:3.94651509700188E-02	 76:.105488712680907	 77:.247181821264623	 78:.3314612515388	 79:.250780208742295	 80:.147364000672826	 81:.085367307207814	 82:.11206233913049	 83:.127040806472781	 84:.132390631864799	 85:.134886033171709	 86:.146543346874628	 87:.197560183833691	 88:.291525427678382	 89:.235187975003513	 90:.141340593230265	 91:.136054285876268	 92:.134558953359829	 93:.133572776979456	 94:.133030324480002	 95:.132758756416881	 96:.13263243769155	 97:.132578420337121	 98:.132559018711971	 99:.145807441231585
0	 1:.143431457505077	 2:2.13476913210031E-02	 3:8.58491843750309E-04	 4:6.64284623692613E-04	 5:5.14010778888269E-04	 6:3.97731742373675E-04	 7:3.0775724048715E-04	 8:2.38136686065871E-04	 9:1.84265628198066E-04	 10:1.42581230536121E-04	 11:1.10326638234126E-04	 12:8.53686495642381E-05	 13:6.60566336917745E-05	 14:5.11133639471417E-05	 15:3.95505466734281E-05	 16:3.06034590836224E-05	 17:2.36803732608371E-05	 18:1.83234214219952E-05	 19:1.41783142058038E-05	 20:1.09709092587507E-05	 21:8.48908045147923E-06	 22:6.56868863022075E-06	 23:5.08272604621274E-06	 24:3.93291652503458E-06	 25:3.04321583607936E-06	 26:2.3547824027359E-06	 27:1.82208573384912E-06	 28:1.40989520863721E-06	 29:1.09095003616999E-06	 30:8.44156341633928E-07	 31:6.53192085475762E-07	 32:5.05427584507334E-07	 33:3.91090230172919E-07	 34:3.02618165110013E-07	 35:2.34160167200681E-07	 36:1.81188673897825E-07	 37:1.40200341586239E-07	 38:1.08484351835081E-07	 39:8.3943124118413E-08	 40:6.49535883689989E-08	 41:5.0259848505263E-08	 42:3.88901122971852E-08	 43:3.00924278551218E-08	 44:7.79205231527502E-03	 45:1.6670519653042E-03	 46:2.60079903681446E-02	 47:.031206663467359	 48:2.27692076151836E-04	 49:1.76216853940953E-04	 50:1.36373031109166E-04	 51:1.05534695874238E-04	 52:8.16678254203784E-05	 53:6.31972503692124E-05	 54:4.89033681718709E-05	 55:3.78420149890202E-05	 56:2.92823403759135E-05	 57:2.26586619210545E-05	 58:1.75331670356493E-05	 59:1.35670258292753E-05	 60:1.04980229547191E-05	 61:8.12324008864218E-06	 62:6.28565026913885E-06	 63:4.8637414672148E-06	 64:3.76348546554661E-06	 65:2.91212231270932E-06	 66:2.25335012271621E-06	 67:1.74360259702633E-06	 68:.00392080622474	 69:8.88266259408049E-03	 70:3.96279058797914E-02	 71:2.77176069836731E-02	 72:4.48255508060423E-02	 73:1.26172951996101E-02	 74:1.35228863324684E-02	 75:1.03590370696197E-02	 76:1.76595634871098E-02	 77:5.62303311490168E-02	 78:9.24550243315245E-03	 79:9.31284696132342E-02	 80:.13123586960256	 81:.167581566213198	 82:.123451561919226	 83:5.19198433477574E-02	 84:.012393808434677	 85:8.13639193259556E-02	 86:.107896634027817	 87:.128553090337781	 88:.1491421152655	 89:.169526722500438	 90:.188556682912102	 91:.186089175693217	 92:.166588845839669	 93:.146154553820516	 94:.125551416476058	 95:.104889097545623	 96:8.41992720007267E-02	 97:6.34944466069273E-02	 98:4.27805474133457E-02	 99:2.20607432333807E-02
0	 1:.143431457505077	 2:2.13476913210037E-02	 3:8.5849184375078E-04	 4:6.64284623692613E-04	 5:5.14010778888269E-04	 6:3.97731742372898E-04	 7:3.07757240487455E-04	 8:2.38136686065704E-04	 9:1.84265628197844E-04	 10:1.42581230536398E-04	 11:1.1032663823371E-04	 12:8.53686495633221E-05	 13:6.60566336928015E-05	 14:5.11133639463091E-05	 15:3.95505466732615E-05	 16:3.06034590831505E-05	 17:2.36803732607815E-05	 18:1.83234214220784E-05	 19:1.41783142057206E-05	 20:1.09709092589172E-05	 21:8.48908045131269E-06	 22:6.56868863022075E-06	 23:5.08272604621274E-06	 24:3.93291652533989E-06	 25:3.04321583607936E-06	 26:2.35478240256937E-06	 27:1.82208573501486E-06	 28:1.40989520838741E-06	 29:1.09095003594795E-06	 30:8.44156341717195E-07	 31:6.53192085448007E-07	 32:5.05427584229778E-07	 33:3.91090229950875E-07	 34:3.02618164832458E-07	 35:2.34160167256192E-07	 36:1.81188673842314E-07	 37:1.40200341669505E-07	 38:1.08484351835081E-07	 39:8.3943123396768E-08	 40:6.4953588757577E-08	 41:5.02598487273076E-08	 42:3.88901132131192E-08	 43:3.00924282714554E-08	 44:7.79205231527516E-03	 45:1.66705196530428E-03	 46:2.60079903681447E-02	 47:3.12066634673591E-02	 48:2.27692076151947E-04	 49:1.76216853940814E-04	 50:1.36373031109721E-04	 51:1.05534695875986E-04	 52:8.1667825420878E-05	 53:6.31972503687128E-05	 54:4.89033681720374E-05	 55:3.78420149896586E-05	 56:2.92823403762188E-05	 57:2.2666982014416E-04	 58:1.50253591978564E-03	 59:1.24978141972465E-03	 60:1.16964199574657E-02	 61:1.83942232670777E-02	 62:6.68351488005148E-03	 63:7.0686918154711E-03	 64:3.15995536533889E-03	 65:3.16989822071342E-03	 66:1.90621873995844E-03	 67:1.63365608591057E-03	 68:5.98266539072934E-03	 69:6.41416942778822E-03	 70:6.41979783318197E-03	 71:6.71535839840237E-03	 72:7.87396004356131E-03	 73:7.71150676086316E-03	 74:4.52790186291688E-03	 75:2.66450997823567E-03	 76:1.57012206714632E-03	 77:9.26000347142325E-04	 78:5.46394063021122E-04	 79:3.22500380286112E-04	 80:1.90384400197197E-04	 81:1.12403033875802E-04	 82:6.12151377983067E-04	 83:1.12462107154149E-03	 84:1.16095252758841E-03	 85:1.02868386736044E-03	 86:8.54626046427748E-04	 87:6.87782734851067E-04	 88:5.44215585122382E-04	 89:4.2659437646228E-04	 90:3.32618332712198E-04	 91:2.58549070348002E-04	 92:2.00613559124985E-04	 93:1.55495147135781E-04	 94:1.20447487566649E-04	 95:9.32634581547742E-05	 96:7.21975391033136E-05	 97:5.58816012566077E-05	 98:8.8116623356671E-05	 99:9.62883987614599E-04
0	 1:.143431457505077	 2:2.13476913210037E-02	 3:8.5849184375078E-04	 4:6.64284623692613E-04	 5:5.14010778888574E-04	 6:3.97731742373508E-04	 7:3.07757240488094E-04	 8:2.38136686066037E-04	 9:1.84265628198177E-04	 10:1.42581230536398E-04	 11:1.10326638234043E-04	 12:8.53686495633221E-05	 13:6.60566336924961E-05	 14:5.11133639469197E-05	 15:3.95505466732615E-05	 16:3.06034590834559E-05	 17:2.36803732607815E-05	 18:1.83234214223837E-05	 19:1.41783142058871E-05	 20:1.09709092587507E-05	 21:8.48908045114616E-06	 22:6.56868863022075E-06	 23:5.08272604587967E-06	 24:3.93291652533989E-06	 25:3.04321583574629E-06	 26:2.3547824027359E-06	 27:1.82208573479281E-06	 28:1.40989520863721E-06	 29:1.09095003575366E-06	 30:8.44156341606173E-07	 31:6.53192085670051E-07	 32:5.05427584229778E-07	 33:3.91090229923119E-07	 34:3.02618164776947E-07	 35:2.3416016739497E-07	 36:1.8118867387007E-07	 37:1.40200341669505E-07	 38:1.08484351835081E-07	 39:8.3943123396768E-08	 40:6.49535888408437E-08	 41:5.02598488383299E-08	 42:3.88901130743413E-08	 43:3.00924281604331E-08	 44:7.79205231527522E-03	 45:1.66705196530434E-03	 46:2.60079903681446E-02	 47:3.12066634673592E-02	 48:2.27692076152086E-04	 49:1.76216853940953E-04	 50:1.36373031109582E-04	 51:1.0553469587582E-04	 52:8.16678254210168E-05	 53:6.31972503685463E-05	 54:4.89033681720374E-05	 55:3.7842014989159E-05	 56:2.92823403760523E-05	 57:2.26586619213875E-05	 58:4.13940394430018E-04	 59:3.38268388374482E-02	 60:.186843081624895	 61:6.56069614463112E-03	 62:4.76731953527605E-02	 63:2.58098369258447E-02	 64:.163601995096923	 65:.22861295531997	 66:.291122798045625	 67:.286902985355329	 68:.275281161320734	 69:.248732581522617	 70:.216055314251116	 71:.173223370102139	 72:.107800786659753	 73:7.27622973281153E-02	 74:7.57859040817054E-02	 75:7.96405339957519E-02	 76:8.42565940337692E-02	 77:8.96276652403022E-02	 78:9.57949346663439E-02	 79:.102837346919055	 80:.103877002892114	 81:9.08312252757091E-02	 82:7.41448484732004E-02	 83:5.57431267149736E-02	 84:3.75972540561182E-02	 85:.020053941330565	 86:3.41546826839176E-03	 87:1.20001612201121E-02	 88:2.58246896252547E-02	 89:3.76254190872833E-02	 90:4.69170804857776E-02	 91:5.32111659444936E-02	 92:5.61057891512091E-02	 93:5.53908844148606E-02	 94:5.11142449768616E-02	 95:4.35646820545009E-02	 96:3.31837939521477E-02	 97:2.04604695074233E-02	 98:7.87072313885603E-03	 99:4.21108305012766E-03
0	 1:8.48528137423858E-02	 2:6.46089475659871E-03	 3:6.2803698347351E-16	 4:6.2803698347351E-16	 5:6.2803698347351E-16	 6:6.2803698347351E-16	 7:6.2803698347351E-16	 8:3.14018491736755E-16	 9:6.2803698347351E-16	 10:6.2803698347351E-16	 11:6.2803698347351E-16	 12:6.2803698347351E-16	 13:6.2803698347351E-16	 14:6.2803698347351E-16	 15:4.00296604248672E-16	 16:1.11022302462516E-16	 17:0	 18:1.11022302462516E-16	 19:5.55111512312578E-17	 20:5.55111512312578E-17	 21:5.0037075531084E-17	 22:2.19427091786044E-17	 23:2.77555756156289E-17	 24:5.55111512312578E-17	 25:7.85046229341888E-17	 26:0	 27:1.11022302462516E-16	 28:0	 29:0	 30:6.2803698347351E-16	 31:6.2803698347351E-16	 32:6.2803698347351E-16	 33:6.2803698347351E-16	 34:6.2803698347351E-16	 35:6.2803698347351E-16	 36:6.2803698347351E-16	 37:6.2803698347351E-16	 38:6.2803698347351E-16	 39:6.2803698347351E-16	 40:6.2803698347351E-16	 41:6.2803698347351E-16	 42:6.2803698347351E-16	 43:6.2803698347351E-16	 44:4.53410661880134E-02	 45:.152239156521629	 46:.123815356619446	 47:2.58993489894702E-02	 48:1.25607396694702E-15	 49:9.93013661298909E-16	 50:8.88178419700125E-16	 51:1.98602732259782E-15	 52:1.98602732259782E-15	 53:1.98602732259782E-15	 54:1.98602732259782E-15	 55:1.98602732259782E-15	 56:1.98602732259782E-15	 57:1.98602732259782E-15	 58:1.98602732259782E-15	 59:1.98602732259782E-15	 60:1.98602732259782E-15	 61:1.98602732259782E-15	 62:1.98602732259782E-15	 63:1.98602732259782E-15	 64:1.98602732259782E-15	 65:1.98602732259782E-15	 66:1.98602732259782E-15	 67:1.98602732259782E-15	 68:1.98602732259782E-15	 69:1.98602732259782E-15	 70:2.51214793389404E-15	 71:2.51214793389404E-15	 72:2.51214793389404E-15	 73:2.51214793389404E-15	 74:2.51214793389404E-15	 75:2.51214793389404E-15	 76:2.51214793389404E-15	 77:2.51214793389404E-15	 78:1.98602732259782E-15	 79:2.51214793389404E-15	 80:2.51214793389404E-15	 81:2.51214793389404E-15	 82:2.51214793389404E-15	 83:2.51214793389404E-15	 84:2.51214793389404E-15	 85:2.51214793389404E-15	 86:2.51214793389404E-15	 87:2.51214793389404E-15	 88:2.51214793389404E-15	 89:3.97205464519564E-15	 90:3.97205464519564E-15	 91:3.97205464519564E-15	 92:3.97205464519564E-15	 93:3.97205464519564E-15	 94:3.97205464519564E-15	 95:3.97205464519564E-15	 96:3.97205464519564E-15	 97:3.97205464519564E-15	 98:5.02429586778808E-15	 99:5.02429586778808E-15
0	 1:.143431457505077	 2:2.13476913210032E-02	 3:8.58491843750142E-04	 4:6.64284623692779E-04	 5:5.14010778888269E-04	 6:3.9773174237312E-04	 7:3.0775724048715E-04	 8:2.38136686066481E-04	 9:1.84265628197761E-04	 10:1.4258123053576E-04	 11:1.10326638233432E-04	 12:8.53686495635164E-05	 13:6.60566336927182E-05	 14:5.11133639464478E-05	 15:.056568542494924	 16:.150905033008384	 17:9.94187932921232E-02	 18:.306325970370205	 19:.249500946417602	 20:.298075577433893	 21:.374646231325974	 22:.304387632849562	 23:.224127845688787	 24:.144251063914871	 25:.133614706640806	 26:.132967842872881	 27:.130833876342701	 28:.129073578821824	 29:.127321653244469	 30:.12744114374856	 31:.12946758589118	 32:.132330109770167	 33:.135010426034209	 34:.133665973273985	 35:.129724171484796	 36:8.26076399555479E-02	 37:1.42941882990665E-02	 38:3.41226324527709E-02	 39:5.85732540922077E-02	 40:3.52750079367976E-02	 41:1.39335842877581E-02	 42:4.92901499152881E-03	 43:1.31857125430818E-03	 44:8.21339825619169E-03	 45:.012779735608457	 46:3.06465155037352E-02	 47:3.93355341325917E-02	 48:8.76352534569311E-03	 49:3.23284236488119E-03	 50:1.55869572095316E-03	 51:1.34229011881257E-03	 52:9.35849509815734E-04	 53:1.11653452897728E-03	 54:1.2881690384875E-03	 55:1.32704593156477E-03	 56:1.34184241800847E-03	 57:1.5404207855586E-03	 58:1.54045202335693E-03	 59:1.55173070683554E-03	 60:1.11982344396729E-02	 61:.014914340007288	 62:3.31889455116668E-03	 63:8.17960615125929E-03	 64:3.8377088767538E-03	 65:2.4269655667051E-03	 66:1.22168929952335E-03	 67:1.26466583664539E-03	 68:8.34435108408746E-03	 69:9.03683425689036E-03	 70:6.22375731844904E-03	 71:5.55632702127945E-03	 72:6.27917713846723E-03	 73:5.74631229207989E-03	 74:2.34286811907239E-03	 75:3.05514469186219E-03	 76:5.24669679876472E-03	 77:5.82929223330791E-03	 78:1.4858552601624E-03	 79:5.29386488342906E-03	 80:5.99780567155461E-03	 81:4.53300333397763E-03	 82:1.16278781271914E-02	 83:1.38074333392885E-02	 84:5.39918501649489E-03	 85:6.77997938740926E-03	 86:1.08336203905351E-02	 87:8.37215849827772E-03	 88:5.23620430038921E-03	 89:2.05136448932419E-03	 90:3.15570632461021E-03	 91:5.75302795660768E-03	 92:1.86794635754822E-03	 93:7.73614499821274E-04	 94:2.67689098801702E-03	 95:5.08693046887831E-04	 96:9.66756528117618E-04	 97:9.87202417413902E-04	 98:1.42130129588322E-03	 99:6.86292324139803E-04
1	 1:.143431457505077	 2:2.13476913210031E-02	 3:8.58491843750309E-04	 4:6.64284623692613E-04	 5:5.14010778888269E-04	 6:3.97731742373675E-04	 7:3.0775724048715E-04	 8:2.38136686065871E-04	 9:1.84265628198066E-04	 10:1.42581230536121E-04	 11:1.10326638234126E-04	 12:8.53686495642381E-05	 13:6.60566336917745E-05	 14:5.11133639471417E-05	 15:3.95505466734281E-05	 16:3.06034590836224E-05	 17:2.36803732608371E-05	 18:4.70766127347691E-03	 19:.103224584632976	 20:8.41522459969344E-02	 21:6.05267753243843E-02	 22:3.82293871670282E-02	 23:1.21734699338613E-02	 24:4.88315900813655E-03	 25:3.62764325288908E-03	 26:1.89446367298723E-03	 27:4.00987229842723E-03	 28:5.20915973295303E-02	 29:.153012862745127	 30:.136601570224991	 31:9.03488340404836E-02	 32:.036531510741601	 33:1.93878855018735E-02	 34:5.17767447403523E-02	 35:1.42576739769852E-02	 36:2.02853812550484E-02	 37:8.69665213272478E-02	 38:4.66797783866076E-02	 39:4.97603463642363E-02	 40:.078702173220001	 41:6.38878400583176E-02	 42:.056250085570018	 43:4.55810450559787E-02	 44:2.11288377012241E-02	 45:3.52602851438097E-03	 46:4.17610956693645E-02	 47:6.07173538831297E-02	 48:3.27940268350004E-02	 49:1.54283680769157E-02	 50:1.40221891597372E-03	 51:1.44202333866684E-02	 52:2.52771774860261E-02	 53:3.16399256897111E-02	 54:3.51521555060929E-02	 55:3.48718749894113E-02	 56:.03129611170809	 57:2.51143092717717E-02	 58:1.72600128567349E-02	 59:7.75806174394938E-03	 60:5.58590476428081E-03	 61:1.16871162672438E-03	 62:2.52499088120217E-03	 63:6.06246148956738E-03	 64:9.91987618256104E-03	 65:1.71332690811999E-02	 66:2.57043822603863E-02	 67:4.06965758946363E-02	 68:2.07153145168581E-02	 69:7.52583723083749E-02	 70:.092452195378622	 71:.108169615370992	 72:.121518527881696	 73:.13110808426882	 74:.116510450951035	 75:3.24327811892056E-02	 76:8.11064755418583E-02	 77:.196788801979957	 78:.183413933665683	 79:.130312730984695	 80:.055028771014579	 81:7.63496583703125E-02	 82:.192964937448322	 83:.341865663163534	 84:.368670192662341	 85:.248552593295347	 86:.13457404816696	 87:6.79210773987214E-02	 88:5.02737705355745E-02	 89:8.33243524925607E-02	 90:4.46165591388255E-02	 91:.134271692139913	 92:8.56995837215895E-02	 93:9.32641851925025E-02	 94:.106442134206008	 95:9.19345554030722E-02	 96:.095313995041545	 97:9.85877117337528E-02	 98:.102957153602705	 99:9.83259256292803E-02
0	 1:.143431457505077	 2:2.13476913210037E-02	 3:8.5849184375078E-04	 4:6.64284623692613E-04	 5:5.14010778888269E-04	 6:3.97731742372898E-04	 7:3.07757240487455E-04	 8:2.38136686065704E-04	 9:1.84265628197844E-04	 10:1.42581230536398E-04	 11:1.1032663823371E-04	 12:8.53686495633221E-05	 13:6.60566336928015E-05	 14:5.11133639463091E-05	 15:3.95505466732615E-05	 16:3.06034590831505E-05	 17:2.36803732607815E-05	 18:1.83234214220784E-05	 19:1.41783142057206E-05	 20:1.09709092589172E-05	 21:8.48908045131269E-06	 22:6.56868863022075E-06	 23:5.08272604621274E-06	 24:3.93291652533989E-06	 25:3.04321583607936E-06	 26:2.35478240256937E-06	 27:1.82208573501486E-06	 28:1.40989520838741E-06	 29:1.09095003594795E-06	 30:8.44156341717195E-07	 31:6.53192085448007E-07	 32:5.05427584229778E-07	 33:3.91090229950875E-07	 34:3.02618164832458E-07	 35:2.34160167256192E-07	 36:1.81188673842314E-07	 37:1.40200341669505E-07	 38:1.08484351835081E-07	 39:8.3943123396768E-08	 40:6.4953588757577E-08	 41:5.02598487273076E-08	 42:3.88901132131192E-08	 43:3.00924282714554E-08	 44:7.79205231527516E-03	 45:1.66705196530428E-03	 46:2.60079903681447E-02	 47:3.12066634673591E-02	 48:2.27692076151947E-04	 49:1.76216853940814E-04	 50:1.36373031109721E-04	 51:1.05534695875986E-04	 52:8.1667825420878E-05	 53:6.31972503687128E-05	 54:4.89033681720374E-05	 55:3.78420149896586E-05	 56:2.92823403762188E-05	 57:2.2666982014416E-04	 58:1.50253591978564E-03	 59:1.24978141972465E-03	 60:1.16964199574657E-02	 61:1.83942232670777E-02	 62:6.68351488005148E-03	 63:7.0686918154711E-03	 64:3.15995536533889E-03	 65:3.16989822071342E-03	 66:1.90621873995844E-03	 67:1.63365608591057E-03	 68:5.98266539072934E-03	 69:6.41416942778822E-03	 70:6.41979783318197E-03	 71:6.71535839840237E-03	 72:7.87396004356131E-03	 73:7.71150676086316E-03	 74:4.52790186291688E-03	 75:2.66450997823567E-03	 76:1.57012206714632E-03	 77:9.26000347142325E-04	 78:5.46394063021122E-04	 79:3.22500380286112E-04	 80:1.90384400197197E-04	 81:1.12403033875802E-04	 82:6.12151377983067E-04	 83:1.12462107154149E-03	 84:1.16095252758841E-03	 85:1.02868386736044E-03	 86:8.54626046427748E-04	 87:6.87782734851067E-04	 88:5.44215585122382E-04	 89:4.2659437646228E-04	 90:3.32618332712198E-04	 91:2.58549070348002E-04	 92:2.00613559124985E-04	 93:1.55495147135781E-04	 94:1.20447487566649E-04	 95:9.32634581547742E-05	 96:7.21975391033136E-05	 97:5.58816012566077E-05	 98:8.8116623356671E-05	 99:9.62883987614599E-04
0	 1:.143431457505077	 2:2.13476913210037E-02	 3:8.5849184375078E-04	 4:6.64284623692613E-04	 5:5.14010778888574E-04	 6:3.97731742373508E-04	 7:3.07757240488094E-04	 8:2.38136686066037E-04	 9:1.84265628198177E-04	 10:1.42581230536398E-04	 11:1.10326638234043E-04	 12:8.53686495633221E-05	 13:6.60566336924961E-05	 14:5.11133639469197E-05	 15:3.95505466732615E-05	 16:3.06034590834559E-05	 17:2.36803732607815E-05	 18:1.83234214223837E-05	 19:1.41783142058871E-05	 20:1.09709092587507E-05	 21:8.48908045114616E-06	 22:6.56868863022075E-06	 23:5.08272604587967E-06	 24:3.93291652533989E-06	 25:3.04321583574629E-06	 26:2.3547824027359E-06	 27:1.82208573479281E-06	 28:1.40989520863721E-06	 29:1.09095003575366E-06	 30:8.44156341606173E-07	 31:6.53192085670051E-07	 32:5.05427584229778E-07	 33:3.91090229923119E-07	 34:3.02618164776947E-07	 35:2.3416016739497E-07	 36:1.8118867387007E-07	 37:1.40200341669505E-07	 38:1.08484351835081E-07	 39:8.3943123396768E-08	 40:6.49535888408437E-08	 41:5.02598488383299E-08	 42:3.88901130743413E-08	 43:3.00924281604331E-08	 44:7.79205231527522E-03	 45:1.66705196530434E-03	 46:2.60079903681446E-02	 47:3.12066634673592E-02	 48:2.27692076152086E-04	 49:1.76216853940953E-04	 50:1.36373031109582E-04	 51:1.0553469587582E-04	 52:8.16678254210168E-05	 53:6.31972503685463E-05	 54:4.89033681720374E-05	 55:3.7842014989159E-05	 56:2.92823403760523E-05	 57:2.26586619213875E-05	 58:4.13940394430018E-04	 59:3.38268388374482E-02	 60:.186843081624895	 61:6.56069614463112E-03	 62:4.76731953527605E-02	 63:2.58098369258447E-02	 64:.163601995096923	 65:.22861295531997	 66:.291122798045625	 67:.286902985355329	 68:.275281161320734	 69:.248732581522617	 70:.216055314251116	 71:.173223370102139	 72:.107800786659753	 73:7.27622973281153E-02	 74:7.57859040817054E-02	 75:7.96405339957519E-02	 76:8.42565940337692E-02	 77:8.96276652403022E-02	 78:9.57949346663439E-02	 79:.102837346919055	 80:.103877002892114	 81:9.08312252757091E-02	 82:7.41448484732004E-02	 83:5.57431267149736E-02	 84:3.75972540561182E-02	 85:.020053941330565	 86:3.41546826839176E-03	 87:1.20001612201121E-02	 88:2.58246896252547E-02	 89:3.76254190872833E-02	 90:4.69170804857776E-02	 91:5.32111659444936E-02	 92:5.61057891512091E-02	 93:5.53908844148606E-02	 94:5.11142449768616E-02	 95:4.35646820545009E-02	 96:3.31837939521477E-02	 97:2.04604695074233E-02	 98:7.87072313885603E-03	 99:4.21108305012766E-03
0	 1:8.48528137423858E-02	 2:6.46089475659871E-03	 3:6.2803698347351E-16	 4:6.2803698347351E-16	 5:6.2803698347351E-16	 6:6.2803698347351E-16	 7:6.2803698347351E-16	 8:3.14018491736755E-16	 9:6.2803698347351E-16	 10:6.2803698347351E-16	 11:6.2803698347351E-16	 12:6.2803698347351E-16	 13:6.2803698347351E-16	 14:6.2803698347351E-16	 15:4.00296604248672E-16	 16:1.11022302462516E-16	 17:0	 18:1.11022302462516E-16	 19:5.55111512312578E-17	 20:5.55111512312578E-17	 21:5.0037075531084E-17	 22:2.19427091786044E-17	 23:2.77555756156289E-17	 24:5.55111512312578E-17	 25:7.85046229341888E-17	 26:0	 27:1.11022302462516E-16	 28:0	 29:0	 30:6.2803698347351E-16	 31:6.2803698347351E-16	 32:6.2803698347351E-16	 33:6.2803698347351E-16	 34:6.2803698347351E-16	 35:6.2803698347351E-16	 36:6.2803698347351E-16	 37:6.2803698347351E-16	 38:6.2803698347351E-16	 39:6.2803698347351E-16	 40:6.2803698347351E-16	 41:6.2803698347351E-16	 42:6.2803698347351E-16	 43:6.2803698347351E-16	 44:4.53410661880134E-02	 45:.152239156521629	 46:.123815356619446	 47:2.58993489894702E-02	 48:1.25607396694702E-15	 49:9.93013661298909E-16	 50:8.88178419700125E-16	 51:1.98602732259782E-15	 52:1.98602732259782E-15	 53:1.98602732259782E-15	 54:1.98602732259782E-15	 55:1.98602732259782E-15	 56:1.98602732259782E-15	 57:1.98602732259782E-15	 58:1.98602732259782E-15	 59:1.98602732259782E-15	 60:1.98602732259782E-15	 61:1.98602732259782E-15	 62:1.98602732259782E-15	 63:1.98602732259782E-15	 64:1.98602732259782E-15	 65:1.98602732259782E-15	 66:1.98602732259782E-15	 67:1.98602732259782E-15	 68:1.98602732259782E-15	 69:1.98602732259782E-15	 70:2.51214793389404E-15	 71:2.51214793389404E-15	 72:2.51214793389404E-15	 73:2.51214793389404E-15	 74:2.51214793389404E-15	 75:2.51214793389404E-15	 76:2.51214793389404E-15	 77:2.51214793389404E-15	 78:1.98602732259782E-15	 79:2.51214793389404E-15	 80:2.51214793389404E-15	 81:2.51214793389404E-15	 82:2.51214793389404E-15	 83:2.51214793389404E-15	 84:2.51214793389404E-15	 85:2.51214793389404E-15	 86:2.51214793389404E-15	 87:2.51214793389404E-15	 88:2.51214793389404E-15	 89:3.97205464519564E-15	 90:3.97205464519564E-15	 91:3.97205464519564E-15	 92:3.97205464519564E-15	 93:3.97205464519564E-15	 94:3.97205464519564E-15	 95:3.97205464519564E-15	 96:3.97205464519564E-15	 97:3.97205464519564E-15	 98:5.02429586778808E-15	 99:5.02429586778808E-15
